,yelping_since,compliments_plain,review_count,compliments_cute,compliments_writer,fans,compliments_note,compliments_hot,compliments_cool,compliments_profile,average_stars,compliments_more,elite,name,user_id,votes_cool,compliments_list,votes_funny,compliments_photos,compliments_funny,votes_useful
1592,2009-04,1.0,23,,,0,,,,,4.33,,[],Hans,2mWZDiRgc4XpZPY4U1mHYQ,7,,5,,1.0,14
1593,2009-04,,11,,,0,,,,,3.45,,[],lauren,Yur9BXPqcTjtPN7H_lRacA,2,,2,,,14
1594,2009-04,1.0,15,,1.0,1,,,,,3.6,1.0,[],Jared,Mxy5gzpcxNxrrkvIsYLioQ,1,,6,,,14
1595,2009-04,1.0,11,,,0,,,,,3.0,,[],Katie,GYWf4VA9wwsE75PAGj9fnA,1,,0,,,14
1596,2009-04,,13,,,1,,,,,4.0,,[],J.,mQ7PCMsOgHSAVG8LlM_SOg,2,,3,,,14
1597,2009-04,,9,,,1,,,,,3.33,,[],Rick,7yZzq-GWWmw0hEaaoLY4XA,5,,5,,,14
1598,2009-04,,41,,,1,,,,,3.88,,[],Andrew,cDX_wxS_P9dH1sXuE4FX5Q,8,,2,,,14
1599,2009-04,,5,,,0,,,,,1.6,,[],Dan,IJzRnpMSXOJ4nxPCmv0Lcg,0,,0,,,14
1600,2009-04,,15,,1.0,0,,,,,4.2,,[],Shane,h7Uc2W1HbmvvFgHfKE-FwA,3,,3,,,15
1601,2009-04,,16,,1.0,1,,,,,4.19,,[],Dave,Z_-tZGwudojszuL2FoPSGA,3,,2,,,15
1602,2009-04,,21,,,0,,1.0,,,3.9,,[],Vince,MyoFkLC8GvZRjTzX-z6t0A,7,,12,,1.0,15
1603,2009-04,,8,,,0,1.0,,1.0,,3.12,,[],Jorge,EQvANkZNM2SrJVpx_8Mmig,0,,1,,1.0,15
1604,2009-04,,26,,,0,,,,,4.11,,[],paula,XXZiOkma4VBeZTGhbGdkNA,1,,4,,,15
1605,2009-04,,33,,,0,,,,,4.15,,[],Scott,pskDm-sQ0wnHqVeXl9V90A,2,,3,,,15
1606,2009-04,,16,,,0,,,,,4.41,,[],Larry,cSsel8HeJNByr5XaAKE9Mw,2,,0,,,15
1607,2009-04,,39,,,1,,,,,3.82,,[],LaTasha,Ti8MCAu-6gY6NVN2AQit5w,3,,4,1.0,,15
1608,2009-04,,30,,,0,,1.0,1.0,,4.74,,[],Gavin,-c0ue0UQXYpKnfTO0qn9Yg,9,,1,,,15
1609,2009-04,,26,,1.0,2,1.0,,,,4.08,,[],kimo,UMKMzd4wsAh5-OOdxWZLDA,5,,2,,,15
1610,2009-04,,9,,,1,,,,,2.8,,[],Christina,w58huxmFsQ5YsKELcN7PcA,1,,6,,,15
1611,2009-04,,14,,,0,,,,,3.36,,[],stella,maahx1_41cmXm0jDMRZuHQ,4,,2,,,15
1612,2009-04,,16,,1.0,2,,1.0,,1.0,4.31,,[],Amy,6CL-ckO-7ugvyrajvqbIJg,11,,4,1.0,,15
1613,2009-04,,12,,,0,,,,,1.42,,[],Lorell,J5sVNoY3GzJq41ofePPwww,0,,1,,,15
1614,2009-04,,12,,,0,,,,,4.15,,[],Jerry,S8QGZgxvGrCrxzUrX6EvzQ,3,,2,,,15
1615,2009-04,1.0,15,,,0,,,,,4.0,1.0,[],Gary,e1_wk4XrD8CQgtNbvhUDNQ,3,,2,,,15
1616,2009-04,2.0,16,,,0,1.0,,,,3.75,,[],Matthew,sVUh1U-Na0bmiA-UGsZAJQ,1,,2,,,16
1617,2009-04,1.0,12,,,1,,,,,4.88,,[],Jer,TY7qUY8D5MhwNvJVSbVHLA,15,,2,,,16
1618,2009-04,,9,,,1,,1.0,1.0,,4.22,,[],Matthew,G9AoZJNCdS-HBMouKQuQmQ,6,,1,,,16
1619,2009-04,,6,,,3,1.0,,,,3.33,1.0,[],Kellie,8nD0nJ5d8mxwdEtyURIb4A,6,,4,,,16
1620,2009-04,,8,1.0,1.0,0,,3.0,,,4.62,1.0,[],Meridith,_KYNNxTJw6BOZyM1FeIjTg,9,,4,,,16
1621,2009-04,,9,,,0,,,,,2.56,,[],Troy,83U-Y4Zjnxn4eam2DDbWjQ,3,,2,,,16
1622,2009-04,1.0,5,,,0,,,,,4.5,1.0,[],Robyn,UOORgTNSofETB6U6O4z7hw,15,,5,1.0,,16
1623,2009-04,1.0,37,,,1,5.0,,5.0,,4.27,,[],Chris,CxYIqFRsRNMlhQUclcBahA,6,,2,,,16
1624,2009-04,3.0,44,3.0,,2,,,1.0,,3.41,,[],Mary,md3JbH9hqkPUz-dtR5uXjQ,7,,4,,,16
1625,2009-04,,18,,,0,1.0,,,,4.61,,[],Betsy,Fr5l0VgG_T7wVyg1RMnBSA,9,,4,,,16
1626,2009-04,,22,,,2,,,3.0,,4.23,,[],Sally,4Be2lrXTKjNjah0CvOT_bg,4,,2,,,16
1627,2009-04,,5,,,0,,,,,4.2,,[],Kem,coj7t8eqMB6iCvgu2ZNJ-w,0,,3,,,16
1628,2009-04,,8,,,0,,,,,3.0,,[],Delora,qJXDCnMlcp6t1sGfSC_8Tw,2,,4,,,17
1629,2009-04,2.0,17,,,0,1.0,,3.0,,3.28,,[],Andrew,Va17LiOcEX0zXSpdMlEssA,5,,5,,,17
1630,2009-04,,13,,,0,,,,,3.36,,[],Peter,aqM9MotyN70BhgIqU8nXHA,5,,6,,,17
1631,2009-04,,53,,,0,1.0,,,,4.44,,[],Dave,1cjnOdHLIZ710fR0avg73A,5,,7,,1.0,17
1632,2009-04,,5,,,0,,,,,4.5,,[],Allan,KrtzWG2EqDEqA1kRe2Q1Iw,2,,0,,,17
1633,2009-04,,29,,,0,1.0,1.0,,,4.31,,[],Shaun,_tYBfde1tz-Q-b_bcVzMRw,10,,35,,1.0,17
1634,2009-04,,33,,,1,,,,,4.41,1.0,[],Leonard,5yMPe4CXJeTbQED9SYEWJQ,8,,12,,,17
1635,2009-04,,51,,,0,,,,,3.18,,[],Marc,8v-3odOVtMKJOtJM-UlAuQ,6,,5,,,17
1636,2009-04,,4,,,0,,,,,4.25,,[],Jamie,TbHN2cbaRYtqCMDsWXv8-w,0,,2,,,17
1637,2009-04,,13,,,1,,,2.0,,3.77,1.0,[],Yes,qEyKkPVoUEiThNdZBRrznw,12,,7,,,18
1638,2009-04,,41,1.0,,0,1.0,,2.0,,3.88,,[],Keith,Hp4O7Nw2FJK_dahQWStcaw,11,,9,,,18
1639,2009-04,,15,,,0,,,1.0,,3.53,,[],Lisa,uQ_dPUCt2N06EX4B-JlU-w,7,,0,,,18
1640,2009-04,,16,,,0,,,,,3.88,,[],Shaochen,OHAIbReYeYWeLB6E_qO0rw,1,,0,,,18
1641,2009-04,1.0,18,,,0,,,1.0,,4.0,,[],Scott,4hNcP3B_Sgso7EkV3Pun0w,8,,3,,,18
1642,2009-04,1.0,13,,,1,1.0,1.0,1.0,,4.23,2.0,[],Corina,qsXpL2DAMY_LUGJHE6aelg,9,,9,,,18
1643,2009-04,,36,,1.0,0,1.0,1.0,2.0,,4.22,,[],Belem,ZQ9wksRjWj4HHsZL1CsWBA,11,,11,1.0,,18
1644,2009-04,,18,,,0,,,,,3.67,,[],Anita,Hk89HZxhTbLJRNu3gnMXpg,3,,2,,,18
1645,2009-04,,23,,,0,,1.0,,,4.52,,[],Leslie,z1AlNQMwkXbTqwqKs1gLDg,4,,7,,,18
1646,2009-04,,17,,,0,,,,,4.12,,[],Elizabeth,5MZ2xXDPKxZYn1WYi-E2Tg,0,,0,,,18
1647,2009-04,2.0,25,,1.0,4,1.0,1.0,2.0,1.0,4.32,1.0,[],Chela,4sQwmExbu7NmpoozGcDphQ,23,,12,,1.0,18
1648,2009-04,,23,,,1,1.0,1.0,,,3.23,,[],Tommy,RhvCeHEoEgKklE7VMqd7xA,3,,7,,,18
1649,2009-04,1.0,39,,,0,1.0,,,,3.41,,[],Tim,mgQaWvF5gL97IYLM4DAQfA,5,,12,,,18
1650,2009-04,,8,,,0,,,,,4.71,,[],DaNelle,w_birax6_q6jX2E_3ry85g,4,,3,,,18
1651,2009-04,,33,,,0,,,,,3.91,,[],Tiernan,6gAUg6gUBZT4bYCQztZxgA,8,,14,,,18
1652,2009-04,,5,,,0,,,,,4.33,,[],jax,Mo209rPmycajeQmAMV2haA,1,,2,1.0,,19
1653,2009-04,1.0,32,,,1,,2.0,1.0,,4.53,,[],jason,mClHbL4yUk_cUnDb6-mhPw,10,,8,,,19
1654,2009-04,,16,,,0,1.0,,,,4.56,,[],Greg,3BP9MhFaYg6DonLuK4KC-g,5,,2,,,19
1655,2009-04,1.0,32,,,0,,,,,4.25,,[],Chris,TpVh9kxEwaPD3S1YndqJ_w,6,,4,,,19
1656,2009-04,,16,,,0,,1.0,,,4.0,,[],Nora,ubVuddwbPLkEk7LxgMksPA,8,,5,,,19
1657,2009-04,1.0,11,,,0,,,,,3.55,,[],Douglas,cyXlOAGH4tTOvMm1chXrTg,1,,4,,,19
1658,2009-04,,34,,1.0,0,1.0,,1.0,1.0,3.85,,[],David,UnlksZVUWAD5dv6U5tk3-w,9,,6,,,19
1659,2009-04,,21,,,0,,,1.0,,3.67,,[],jamie,vMI8zGrtSRqzfBQzByIDNg,11,,12,,1.0,20
1660,2009-04,,38,,,0,,,,,3.97,1.0,[],Jerome,Y4pqJUigmqRiXLQbVYmfZw,9,,5,,,20
1661,2009-04,1.0,19,,,0,,,,,3.21,,[],Casey,OSZWzfw4J4ufbnZKwZvhPA,4,,2,,,20
1662,2009-04,,28,,,0,,,,,3.96,,[],Kailin,8njPVqvvNt_WDw8OiDJSfw,4,,3,,,20
1663,2009-04,,8,,,0,,1.0,,,3.89,,[],Alan,j8QQIe9YViSk_dbUHLVLcA,5,,4,,,20
1664,2009-04,,14,,,1,,,1.0,,4.07,,[],Robert,BXKGr3dETxebTObAbgDFYQ,8,,7,,,20
1665,2009-04,,8,,,1,,,,,4.5,,[],Mele,FBGOHaw4G6sXwBBRirsyZA,4,,3,,,20
1666,2009-04,2.0,28,,,0,,,1.0,,3.68,,[],Alex,t9NJwIqV9MflbCv4UUPRvw,2,,21,,,20
1667,2009-04,,27,1.0,1.0,0,,,1.0,,3.74,,[],Eva,rvLrC8S7GwwdaGtqIEs3ow,1,,4,,,21
1668,2009-04,1.0,10,,,0,,,,,2.64,,[],Rob,ry4bs3Ig_LEhCXapE2aYZQ,5,,0,,,21
1669,2009-04,1.0,10,,1.0,0,,,,,2.6,,[],Mark,_qzX9jr8HY2VOYrtsENBnA,1,,8,,1.0,21
1670,2009-04,,41,,,0,,,,,4.28,,[],Todd,-THzZDfN6wdx5tHbW6JpFQ,7,,8,,,21
1671,2009-04,1.0,17,,,0,,,,,4.0,,[],may,stZjDt_3Vv6WI8f34d65fA,2,,1,,,21
1672,2009-04,,54,,,1,1.0,1.0,,,3.76,,[],Lanie,IJCfWdSdxxeYzFpNvxOZAg,6,,4,,,21
1673,2009-04,,8,,,0,,,,,3.88,,[],AJ,WfyLj0hrMze0nN2iR4u2Jg,1,,5,,,21
1674,2009-04,,33,,,1,,,1.0,,3.62,,[],Praful,m02ekqz1iMYMtW3oIg6M7w,14,,5,,,21
1675,2009-04,1.0,17,,,0,1.0,,,,4.12,,[],Alexandra,S3Yak8rjZee42Ryd7c-PIg,4,,1,,,21
1676,2009-04,,15,,,0,,,,,2.81,,[],Patrick,zCg6XEEmM3Y_pmKbSlxorg,4,,9,,,21
1677,2009-04,,17,,,1,1.0,,,,1.82,,[],John,c6ysI0PKBvH1Zm83ILZWfw,0,,4,,,22
1678,2009-04,,15,,1.0,1,,,1.0,,4.07,2.0,[],Charles,mbTm--kCwfYUYbVsprr3RA,10,,2,,,22
1679,2009-04,1.0,10,,1.0,0,,,,,4.5,,[],John,WLI0Hv9J8Q5O4eIXKkEiDg,9,,5,,,22
1680,2009-04,,15,,,0,1.0,,,,3.0,,[],Chz,kLIw-y9LEXQNiWNJFu-q-g,11,,10,,,22
1681,2009-04,,44,,,0,3.0,,1.0,,3.64,,[],Louise,FAKOZhuuUrJ_sTnH219iXA,8,,9,,4.0,22
1682,2009-04,,43,,,1,1.0,,,,3.68,1.0,[],Sylvia,nfXV9XRR0kV9O6kiXHcG9w,10,,20,,,22
1683,2009-04,1.0,38,,,1,1.0,,2.0,,3.87,1.0,[],Jennifer,86V_tm0MfjWUywzxW-coNw,11,,8,,,22
1684,2009-04,1.0,35,,,0,,,1.0,,3.71,,[],Jazz,MDpevgkc7hmZQlq3KqnIUg,12,,6,,,22
1685,2009-04,1.0,11,,1.0,0,,,,,2.42,,[],j,5DP9QiCu1ZAY5U4YTJtj5w,1,,0,,,22
1686,2009-04,2.0,55,,2.0,1,,2.0,4.0,,4.07,,[],Hannah,aNefrpDzLEG26I9rVNhKeQ,8,,5,,,22
1687,2009-04,,17,,,1,,,,,4.06,,[],Gary,ivTXRXoSSPZx87YsZS0yjQ,9,,7,,,22
1688,2009-04,,9,,,0,,,,,5.0,,[],Dani Fawn,RLkD05hAR6Lmoq4scHOXyA,6,,9,,,22
1689,2009-04,,15,,,1,,2.0,1.0,,3.38,1.0,[],Jeremy,Q3FHu7XpWIL8rYyCwi3O0w,11,,8,,1.0,22
1690,2009-04,,41,,,0,,,,,4.05,,[],Tara,dOavJSgXnSE-T48VIS1B1A,4,,4,,,23
1691,2009-04,,7,,,0,,,,,3.5,,[],D,jx-zib1YXF77fv9q2m1r5A,5,,7,,,23
1692,2009-04,,11,,,0,,,,,4.45,,[],Matt,DbZHjHdYy2S-53pNcsu6ng,4,,2,,,23
1693,2009-04,,22,,2.0,0,,,2.0,,4.3,,[],Daniel,WwSQ6Buf8-JEYe-gcEew3w,17,,5,1.0,,23
1694,2009-04,,14,,,0,,,,,3.64,,[],Kim,gYjfnQD6itYoudz-VigjFA,1,,0,,,23
1695,2009-04,3.0,21,,1.0,3,2.0,,1.0,,4.05,,[],Vickie,uGTjhdq7lQG06BqTpsjMfg,6,,7,,,23
1696,2009-04,1.0,11,,,0,,,,,3.67,,[],Greg,XG81LOjxZYQEEDw_yUNyAw,1,,3,,,23
1697,2009-04,,20,,,2,1.0,3.0,2.0,,3.9,,[],Chelsea,co9eY7L1TXaH9cbtgzdLlg,9,,8,,,23
1698,2009-04,,4,,,0,,,,,3.4,,[],Wil,qa50nkC5QFrE47ME7K4zlw,7,,8,,,23
1699,2009-04,5.0,11,,,1,,1.0,1.0,,4.25,,[],Felicia,jzhHbi7sB4gadFEMFK3ABQ,14,,14,,,23
1700,2009-04,,32,,,0,,,,,3.67,,[],Rick,-jntdNZQ1GiKIzdn7KH8OA,8,,7,,2.0,24
1701,2009-04,,7,,,0,,,,,3.71,,[],Adam,4S-F6XEgSzlU5qndaKl4oQ,3,,3,,,24
1702,2009-04,,14,,,0,,2.0,1.0,,5.0,1.0,[],Isabella,oSxQBNtAsFQdAjCzfW1oPQ,6,,3,,,24
1703,2009-04,2.0,17,,,1,2.0,1.0,,,4.0,,[],Diana,cl9ZMopdCQGGXMlwgruFdg,10,,5,,,24
1704,2009-04,,30,,,0,1.0,,,,3.84,,[],Lynette,E7EzYtKbrfgy3N0DC_1NWQ,0,,13,,,24
1705,2009-04,1.0,7,1.0,1.0,5,,,1.0,,5.0,,[],Mawa,uykFY-CHhL2lXaOlAKauuw,12,,8,,,24
1706,2009-04,,46,,,1,,,1.0,,3.91,,[],danny,IxZ2LyGw8_CI-Gwjng_i2w,5,,5,,,24
1707,2009-04,1.0,24,,1.0,1,,,1.0,,4.2,,[],Mike,Hm8mxRyPSQqTPq0JVWNSpw,9,,1,,1.0,24
1708,2009-04,,17,,,0,,,,,3.12,,[],Matt,GEUB60m_nnllpbGSJV1oAw,6,,6,,,25
1709,2009-04,,16,,,0,,,,,3.75,,[],John,j0KVSX1QWLgjqVoYLjLqEA,3,,4,,,25
1710,2009-04,,24,,,0,,,,,3.46,,[],Mila,40gpOLhMdpExANjjnFVOrw,12,,24,,1.0,25
1711,2009-04,,28,,1.0,2,,,,,3.89,,[],Cindy,t8ZXVITnD_T4tWo7hfOnag,20,,11,,,25
1712,2009-04,1.0,33,,,1,2.0,,,,4.36,,[],Cynthia,GmdwVJ78pJPeZkPrWA8UMA,8,,4,,,25
1713,2009-04,1.0,40,,,2,,,,,4.25,,[],Nancy,Mjl9lbq-g-0InXqwXh_SNQ,4,,1,,,25
1714,2009-04,,25,,,1,1.0,,,,3.16,,[],John,N42uv-sUlJo78TBLyL156A,5,,9,,,25
1715,2009-04,,31,,,1,,,1.0,,3.94,,[],Sebastien,AyGi-u8cBBfE0qeeFEGqfw,7,,7,,,25
1716,2009-04,,30,,,2,,,1.0,,4.52,,[],Dirk,0nsTyjSSEvacaR167tU_Vg,2,,3,,,25
1717,2009-04,,7,,,2,,4.0,1.0,,5.0,1.0,[],Dennis,8fMT_fxP1rZpY9m1F_qKSg,11,,7,,,25
1718,2009-04,1.0,20,,,0,,,1.0,,3.7,,[],Naomi,Od8uwLQ22MblFwQzv4a3xw,7,,9,,,25
1719,2009-04,,11,,,2,,,1.0,,2.58,,[],Nana,wTyV1BL0LL1ECOjsQ4qNgQ,11,,12,,,25
1720,2009-04,,42,2.0,,1,1.0,,1.0,,3.45,1.0,[],Mattias,jPg_gMe6XgAsi5HbgIzEpQ,8,,13,,1.0,25
1721,2009-04,,17,,,0,,,2.0,,4.0,,[],Megan,u3Xan2Cz6yyEcJ5WKs3Ldw,6,,9,,,26
1722,2009-04,1.0,24,,,1,,,1.0,,3.71,,[],Don,IOUvOV_JmfFnA8L5dXbKBg,8,,27,1.0,3.0,26
1723,2009-04,,21,,1.0,0,1.0,,,,4.09,,[],Jonathan,Esi0LF6paDqj7W0LcDX4AA,13,,9,,,26
1724,2009-04,,55,,1.0,0,1.0,,1.0,,3.86,,[],Ron,PNcWgsKchkhta6pwB3cRhQ,9,,6,,,26
1725,2009-04,1.0,19,,,0,,,,1.0,4.25,,[],Butch,tf-OyIJ87Hm8I7zF5CU26A,11,,5,,,26
1726,2009-04,,26,,,0,,1.0,1.0,,4.54,,[],Adam,GQNS4eZaY-igw7S_MTZO5w,8,,17,,,26
1727,2009-04,,17,,1.0,0,,,1.0,,3.56,,[],Garrett,M1AhtUt4OktJI23oviqBrw,10,,13,,2.0,26
1728,2009-04,,18,1.0,,0,,,,,3.89,,[],Shannon,EyqTXKVZLNhMEzIP62rKNA,6,,3,,1.0,26
1729,2009-04,,13,,,1,2.0,,,,3.85,,[],Geraldine,D-pAZS-7z3Fbu-C-950vgg,7,,6,,,26
1730,2009-04,1.0,21,,,2,,,,,4.72,,[],Julie,x25IiPWsovisqT9uCSdpxw,10,,4,,,26
1731,2009-04,,15,,,0,,,,,2.12,,[],Tom,Ncp8cYNLbrTNcwXfBVf2PA,6,,10,,,26
1732,2009-04,,10,,,0,,1.0,,,3.0,1.0,[],Jason,IRxb6nLM0KqnxW7gBX5rmw,7,,7,,,26
1733,2009-04,2.0,85,1.0,,1,,,1.0,,3.42,1.0,[],Melissa,BWnPTiMJhEoAFZhcrvyfIA,22,,16,1.0,2.0,27
1734,2009-04,,30,,1.0,2,,,1.0,,3.81,,[],Faith,vOLHzJTQiOiGdMc7wkbaNg,7,,10,,1.0,27
1735,2009-04,,44,,,0,1.0,2.0,4.0,,4.22,,[],Eddie,wSpt7rbj9ZVweQlNd5b5nw,17,,18,,,27
1736,2009-04,,14,,,0,,,,,2.83,,[],stephanie,xpQHJITObNgF3rf_Zrdj3Q,3,,6,,,27
1737,2009-04,,38,,,3,,,,,4.03,,[],Jon,WI2mFY0q9l3etCUoAR7YWQ,13,,10,,,27
1738,2009-04,1.0,13,,1.0,0,,,,,3.92,,[],Brad,5XKWrOuv68zlWhLSh6qXaQ,5,,1,,,27
1739,2009-04,1.0,35,,,6,,,,,3.77,,[],Seon,OPIo1H55qzLMEQz1I5P_JQ,22,,21,,,27
1740,2009-04,,18,,,0,2.0,,2.0,,3.71,,[],Steven,hwwCyugIvLoLSa-S0SwuFQ,12,,7,,,27
1741,2009-04,,14,,,1,,,1.0,,4.57,,[],Aaron,VW7Fc5rqe7XjJdHOzMPo5A,15,,2,,1.0,27
1742,2009-04,,47,,,0,,,2.0,,4.02,,[],Seth,2s2BGkVWTeLvRhJwUXqMaw,6,,8,,,28
1743,2009-04,,17,,,2,,,,,4.18,,[],Janet,sjyQQ9RTFCBJZEN-rEQ-KA,10,,2,,,28
1744,2009-04,,6,,,1,,,,,1.17,,[],Joseph,DW15zMg6lrCiSGwo04uWkQ,5,,18,,,28
1745,2009-04,,29,,,1,,,,,3.59,1.0,[],Paul,JKPP63_0oiM1C45f2_4nqg,7,,9,,,28
1746,2009-04,,77,,,1,1.0,,,,3.53,,[],Paul,YcKJGpK7pTqFBfGt7ehWQA,15,,16,1.0,,28
1747,2009-04,,28,,1.0,1,,,1.0,,4.46,,[],Steve,s_cYjO7OJYnQUBrOpFHlqQ,5,,3,,,28
1748,2009-04,,18,,1.0,0,,,,,4.17,,[],Sarah,Gq7xnJ8Ws1RKMS8EdL6B_A,5,,6,,,28
1749,2009-04,1.0,26,,,1,,3.0,3.0,,3.73,1.0,[],Kenny,QE7hoD32t6BkG2xjXrMyfw,7,,8,,,28
1750,2009-04,,29,,1.0,1,1.0,,1.0,,3.28,1.0,[],Whitney,6oB-1erCga8j-GAfygBHmQ,9,,11,,1.0,28
1751,2009-04,,17,,1.0,0,,,,,3.94,,[],Stephanie,5guqepQlXncLmqQrIjDMnw,8,,5,,1.0,28
1752,2009-04,,23,,,1,,1.0,2.0,,4.26,1.0,[],Vivian,a7pENOLiIc2miSZiN4rePQ,10,,8,,,29
1753,2009-04,2.0,28,,,1,,,,,4.25,,[],Scott,JZ6_9p1Rmc2kjaVjfkIlCA,4,,5,,,29
1754,2009-04,,31,,,0,,,,,4.58,,[],Tommy,MvT9JbO3ezzM52-ALCZMJQ,5,,1,,,29
1755,2009-04,,112,,,1,,,,,3.75,,[],Russ,5XQw3XSU7BFYocUVsflcaQ,3,,6,,,29
1756,2009-04,2.0,17,,,0,,,,,3.53,,[],Erica,_freuda6ZERPF5rqQ2rdGA,4,,9,,1.0,29
1757,2009-04,2.0,29,,,3,3.0,,1.0,,3.52,1.0,[],carrie,8AvB26gaYFa0HAQw0XF02Q,12,,6,,2.0,29
1758,2009-04,,29,,,0,,,1.0,,3.87,,[],charles,rLQFXYp8Yg7GXt1-4uB98g,13,,6,,,29
1759,2009-04,,30,,1.0,0,,,,,3.16,,[],Thomas,7T2IBOL7jBHZs-C8qLz6VQ,7,,2,,1.0,29
1760,2009-04,2.0,9,,,0,,,,,3.89,,[],kerry,ATqB0u4QTmvuM0ceEIK9pg,4,,0,,,29
1761,2009-04,,11,,1.0,0,,,,,2.92,,[],Juskah,OT5iwy_y9BkbmitPBgCI-A,5,,4,,,29
1762,2009-04,,25,,,1,1.0,,,,3.44,,[],Cheryl,tuR71l3p-_Z6ss_4CDZGRQ,5,,5,,,30
1763,2009-04,3.0,24,,,0,,1.0,,,2.96,,[],Michele,TL-fcpX75pcOUGcX0rREKA,5,,8,,,30
1764,2009-04,1.0,16,,,0,1.0,2.0,,,4.12,3.0,[],Robert,O9YieWCcsHOLBWwv5w5iNA,13,,8,,,30
1765,2009-04,,15,,,2,,,,,4.07,,[],Clint,U7rxwk9M__ADICny7cnFdg,13,,13,,,30
1766,2009-04,1.0,26,,,1,1.0,,,,3.18,,[],Everette,N2WTFm7mB2xnMVsMRNt_Lw,11,,5,,,30
1767,2009-04,,20,,,0,,,,,3.6,,[],Rick,_sQ-u_EuFmlc7yyKHLt2dw,10,,10,,,30
1768,2009-04,,8,,,1,1.0,,,,3.57,,[],Jennifer,kAoupNpkDFA9BBnTW1hAUg,0,,7,,,30
1769,2009-04,,19,,,1,,1.0,,,3.81,,[],Krista,blZ5xpOPPdK42ljodXsdRA,8,,2,,,30
1770,2009-04,2.0,21,,,1,2.0,,,,3.64,,[],P.,1eIB_wmMK8XKLPBU51q97Q,8,,6,,,30
1771,2009-04,,11,,,0,,,,,1.55,,[],Bob,-VauHoe_blmiBri9W_jMsg,1,,4,,,30
1772,2009-04,,14,,,0,,1.0,,,3.25,,[],M,Gsdk_fcx-CvY4INlYFTbHQ,5,,13,,,30
1773,2009-04,,27,,,1,,,,,3.93,,[],Lynda,q4PKBZqIeJBLmncKEe2Z-A,14,,12,,,30
1774,2009-04,,38,,,0,,,,,3.0,,[],Jo,QFeT_zh20sJA6NgR--b18A,4,,8,,,30
1775,2009-04,,23,,,0,,,1.0,,4.22,,[],Michael,KAlrXgWYcNrwoQOvnGtgtg,12,,11,,,31
1776,2009-04,,57,,,2,2.0,2.0,,,3.84,,[],Christina,qxhhbNHfPlRsJrb9xL9MwA,7,,6,,,31
1777,2009-04,,47,,,1,,,1.0,,4.04,,[],K,1CbedLQ1XP51M3HIEG-Q-w,11,,13,,,31
1778,2009-04,,37,,,1,,,,,3.63,,[],Ryan,hwGJv9ROE-OzXIBjU9q8fQ,5,,8,,,31
1779,2009-04,2.0,66,,1.0,1,1.0,,,,3.41,,[],Mercy,VrE887-LoPuJiYWl7vXgow,13,,4,,,31
1780,2009-04,,20,,,0,,,,,2.24,,[],V.,lQfnNv5QFiV-l2Nh8j_vHA,4,,6,,,31
1781,2009-04,1.0,40,,,2,,,1.0,,3.67,,[],Kim,VYd07ADYTEZ3uIaWMCQwsA,10,,9,,1.0,31
1782,2009-04,,20,,,0,,,1.0,,4.2,,[],Kade,UeUdRZgd1BeMJwYs-DyfKA,7,,4,1.0,1.0,31
1783,2009-04,,38,,,2,1.0,,,,3.9,,[],Katy,O6loeJEKBw7sdKU9zLGNlQ,11,,28,,,31
1784,2009-04,3.0,58,,,0,,,,,4.66,,[],Nena,knS1Ymz5c9YaJPfOb06S-A,14,,12,,,32
1785,2009-04,,29,,,0,,,,,3.78,,[],Rick,tIUSsyi_7rt8HW3nLQZJzg,6,,14,,,32
1786,2009-04,1.0,26,,,0,,,,,3.7,,[],Chris,nmhgEblx3E8UV5Sj3dKH_g,5,,3,,,32
1787,2009-04,,41,,2.0,2,1.0,3.0,2.0,,3.66,,[],tina,f-bykjf98JW2Kc9Dmgn5MA,16,,12,,,32
1788,2009-04,1.0,32,,,1,,,,,3.88,,[],joan,dVSDjJJsOvgX1lTfp3-yvw,10,,8,,,32
1789,2009-04,,21,,1.0,0,,,,,3.79,,[],Crystal,fD87SkXIDWHocKKOlidWvQ,2,,2,,,32
1790,2009-04,1.0,18,,,0,1.0,,1.0,,3.71,,[],Jacq,q9B5_BOza_1SCRRKd-akzA,8,,6,,,34
1791,2009-04,,30,,,5,1.0,1.0,2.0,,3.73,,[],Dawnmarie,yWfHAblLwlqAsPFd8e52FQ,11,,22,,,34
1792,2009-04,,40,,1.0,2,1.0,,1.0,,3.15,,[],Kevin,Ohav1GZAqbVFKPk4PHLF_w,11,,13,,1.0,34
1793,2009-04,1.0,25,,,1,,,,,3.54,,[],Rebecca,hXPzgFIVPRPO82sTJ6vGaA,8,,6,,,34
1794,2009-04,,110,,,1,1.0,,,,3.42,,[],Chih,tlp2QCAviBvscsGD3wSFkQ,11,,17,,1.0,34
1795,2009-04,,21,,,0,,,,,4.23,,[],Ann Onymous,S3jnhrnXoDQjE2IP68pm1Q,6,,6,,,34
1796,2009-04,,21,,2.0,1,,,,,3.57,,[],Tim,aEADCw2gYHnLjfx8--aPFA,18,,11,,,34
1797,2009-04,1.0,29,,,0,1.0,,4.0,,3.52,1.0,[],Neal,M24Y07AyCR8hdlC3qMBNDQ,11,,6,,,34
1798,2009-04,1.0,12,,1.0,0,,1.0,,,4.08,,[],Mary,Fy8gTCQXP_1XNnO3cgLngw,18,,11,,2.0,36
1799,2009-04,,39,,,0,,2.0,1.0,,3.82,1.0,[],Kim,dlBRbIE6sq2_O6Wd2D3F3A,7,,8,,,36
